Bin	pooled_low_Mutant	TCGA-BT-A3PJ	pooled_low_WT	TCGA-BT-A20T	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr10-57254936-58254935	0.591716	1.97842	0.91954	1.69014	1.05541	1.03189	1.23077	0.997783	1.49925	1.49533	1.07066
chr10-58254936-59254935	2.41449	1.17435	1.10314	1.34953	0.961538	0.995025	0.571429	0.431965	1.03858	1.05634	0.626959
chr10-59254936-60254935	0.986193	1.43113	0.670017	2.1978	1.48883	1.15556	0.923077	0.214133	1.0279	1.0274	0.320856
chr10-60254936-61254935	1.76125	1.28535	1.12843	2.24274	1.22549	1.27971	2.02703	0.655738	0.702247	0.368324	1.18662
chr10-61254936-62254935	0.554529	1.11421	0.937866	0.68306	1.76322	1.12045	0.911854	0.227273	0.617284	1.31579	1.46905
chr10-62254936-63254935	0.922509	1.58172	0.677966	1.37552	2.27273	1.09489	2.12766	0.409836	0.571429	1.88679	0.728408
chr10-63254936-64254935	1.40281	2.3915	1.29577	0.556328	0.446429	1.23692	0.917431	0.329308	1.35542	0.718133	1.87891
chr10-64254936-65254935	1.15163	1.79245	1.64282	0.948509	0	0.183655	0.615385	0.721649	1.57143	0.670017	0.809717
chr10-65254936-66254935	0.393701	1.24046	1.31363	0.668449	0.226757	1.23574	0.797872	0.412797	0.834492	0.897666	1.49402
chr10-66254936-67254935	0.767754	0.919118	1.38488	0.825309	0.746269	1.54405	1.30293	0.868621	0.985915	0.338983	0.941423
chr10-67254936-68254935	0.763359	1.53015	1.29171	1.24654	0.524934	0.664767	1.983	0.428266	1.53203	1.33333	1.4433
chr10-71254936-72254935	0.184162	0.994575	0.767123	1.09589	1.94647	1.32653	1.08401	0.429646	1.16448	0.519031	0.100503
chr10-72254936-73254935	0.34904	1.72084	1.14379	0.4	0.465116	1.69332	0.946372	0.447928	1.8705	0.914077	0.665188
chr10-73254936-74254935	1.41414	1.49648	1.28779	0.542741	0.740741	1.18613	1.63934	1.04287	0.443131	0.896057	0.842105
chr10-76254936-77254935	1.71756	1.3624	0.507901	0.701262	0.49505	1.32626	1.75439	0.874317	2.54873	0.696864	0.712106
chr10-77254936-78254935	1.1583	0.870322	1.24797	1.25	0.646552	1.15044	1.10193	0.735294	0.758725	1.3267	0.715015
chr10-78254936-79254935	0.912409	0.442087	0.750268	0.896287	0.460829	1.2624	0.280112	0.647948	0.282486	0.722022	0.805639
chr10-79254936-80254935	1.11317	1.33452	1.16343	1.37363	0.941176	0.825688	1.36519	1.13636	0.718391	1.0582	0.816327
chr10-80254936-81254935	1.31332	0.921659	0.476948	1.18421	0.767263	1.42985	1.13314	0.223464	0.739645	0.66778	0.387973
chr10-82254936-83254935	0.746269	1.37994	1.02681	0.633714	0.258398	0.75188	1.5625	0.230947	1.15774	2.7027	0.414508
chr10-83254936-84254935	1.2605	0.349345	1.08108	2.08605	0.47619	0.644567	1.47059	0.960512	1.13154	0.877193	0.892857
chr10-84254936-85254935	0.187266	0.722022	1.09763	1.77112	0.245098	0.827967	0.859599	1.44766	2.26244	0.713012	0.861141
chr10-85254936-86254935	0.3861	0.445633	0.694816	0.714286	0.516796	1.62016	1.86916	0.650054	1.01449	0.675676	0.409836
chr10-86254936-87254935	0.359066	0.881057	0.911528	1.62602	0.453515	0.676983	0	0.7431	1.00719	1.2844	0.901804
chr10-87254936-88254935	1.47601	0.440141	0.99283	1.04849	0.78329	0.535236	1.76991	0.678733	2.01729	1.22378	0.701403
chr10-89254936-90254935	0.978474	0.274977	1.26947	1.2016	0	1.54968	0.598802	0.104822	0.748503	2.01097	0.40201
chr10-90254936-91254935	0.589391	0.550964	1.07832	1.82768	0.514139	1.24046	0.600601	0.761697	0.409277	1.03627	0.290416
chr10-91254936-92254935	0.5386	0.378788	0.966184	1.16129	0	0.9839	0.810811	1.48936	1.16279	0.931099	0.100301
chr10-92254936-93254935	0.557621	0.371058	0.741525	0.499376	1.04712	1.50801	0.573066	1.47368	1.11732	0.888099	0.30426
chr10-94254936-95254935	0.835073	0.555556	1.4231	0.847458	0.514139	1.34486	1.0929	0.515464	1.53374	1.47601	0.306748
chr10-95254936-96254935	1.07143	0.37037	0.791139	0.824176	1.75	1.00091	0.57971	0.551268	1.01892	2.99296	0.626959
chr10-97254936-98254935	0.963082	0.684346	0.706906	0.911458	0	1.39738	0.530504	0.758397	0.145349	1.01523	0.0992063
chr10-98254936-99254935	0.956023	0.668577	0.47619	1.44168	0.238663	1.52091	1.38408	0.222469	0.284091	1.17057	1.12705
chr10-99254936-100254935	0.543478	0.271739	0.828729	1.10193	0.440529	1.12994	1.1236	0.327511	1.00143	1.18846	0.688976
chr10-102254936-103254935	0.181159	0.44843	0.544662	1.4157	0.246305	1.03189	0.58309	1.24858	1.36986	1.20898	0.918367
chr10-103254936-104254935	0.865052	0.91659	1.22863	1.19048	1.29199	1.95896	1.77515	0.547645	0.593472	0.738007	0.856531
chr10-105254936-106254935	0.902527	0.943396	1.43726	0.925926	0.226244	1.3465	0.588235	0.216216	1.20482	1.35135	0.545852
chr10-106254936-107254935	0.193424	0.709849	1.17084	0.651042	0.249377	0.693842	0.546448	1.66667	1.47493	1.16279	0.948367
chr10-107254936-108254935	0.559701	0.881057	1.83684	1.27226	0.26738	0.810811	0.311526	0.446429	0.867052	1.22164	1.10553
chr10-108254936-109254935	0.374532	0.8726	1.4738	1.18734	1.3544	0.904159	1.34409	0.984683	0.539811	1.76056	1.30916
chr10-109254936-110254935	0.961538	0.268336	1.69677	0.884956	0.980392	0.907441	0.862069	1.10375	1.69492	1.05634	1.1893
chr10-110254936-111254935	0.757576	0.526316	0.934579	1.24688	0.775194	0.679612	0.867052	0.426894	1.14778	0.719424	0.952381
chr10-111254936-112254935	0.364299	0.469484	0.911162	1.19048	0.925926	1.05171	0.934579	1.76406	0.742942	0.540541	0.4
chr10-112254936-113254935	0.746269	0.56926	1.06862	1.2766	0.255754	1.7179	0.555556	0.213675	1.15274	0.733945	0.948367
chr10-113254936-114254935	1.0142	0.540541	1.47702	1.87166	0.471698	0.743494	1.71429	0.326442	1.443	1.55979	0.761697
chr10-114254936-115254935	1.51229	0.343643	0.906667	1.14449	0.705882	1.25786	0.819672	0.432432	1.23967	2.10158	0.717949
chr10-115254936-116254935	0.868056	0.56338	0.766479	0.518807	0.255754	1.83398	0.898204	0.520291	0.13986	0.651466	0.618557
chr10-116254936-117254935	1.35135	0.552486	0.826902	0.682128	0.2457	0.834879	0.593472	0.461894	0.925926	0.899281	0.537634
chr10-117254936-118254935	0.980392	0.628366	1.07991	1.22699	0.510204	1.00825	2.09581	0.224467	0.581395	0.834725	0.404858
chr10-118254936-119254935	0.366972	0.738007	1.06682	1.11732	0.847458	1.34357	0.598802	0.741525	1.87207	0.83612	0.765027
chr10-119254936-120254935	0.186567	0.365965	0.363825	1.08108	0	0.540054	0.57971	0.638978	0.970874	0.353982	0.524109
chr10-120254936-121254935	1.1257	0.76118	0.937155	0.581395	0.483092	1.80995	1.47059	0.332594	1.24805	1.11732	0.820513
chr10-121254936-122254935	1.1194	0.183486	0.757166	0.701262	0.25	0.97561	0.852273	0.665188	0.712251	0.18018	0.102145
chr10-122254936-123254935	0.176367	0.626679	0.751503	1.5873	0.735294	0.826446	1.37741	0.438116	1.4556	0.506757	0.411946
chr10-123254936-124254935	0.533808	0.718133	0.482057	1.22283	0.699301	1.35014	0.302115	0.770925	1.79372	1.55709	0.606061
chr10-124254936-125254935	0.548446	0.361011	0.615385	4.48718	0.714286	0.55607	0.524934	0.109649	1.31195	1.16279	0.905433
chr10-125254936-126254935	0.389105	0.673077	0.971429	1.5896	0.255754	0.782014	1.31148	0.615006	0.583942	0.87108	0.209644
chr10-126254936-127254935	0.177936	0.720721	0.493421	0.912647	0	1.10553	0.925926	0.429646	1.55039	1.01695	0.424178
chr10-127254936-128254935	0.548446	0.546946	1.18177	1.71504	0.251889	0.697211	0.554017	0.653595	1.16788	0.902527	0.737619
chr10-129254936-130254935	0.897666	0.45208	0.679916	1.30039	0.479616	1.31455	1.37363	0.113379	1.31195	1.72084	0.426894
chr10-130254936-131254935	0.562852	0.459982	1.06502	1.14613	0	1.22757	0	0.693756	1.34529	0.888099	0.755124
chr10-131254936-132254935	0.831601	0.182315	0.862999	0.782269	0.503778	0.84666	1.53846	0.570776	0.811688	0.796178	0.715015
chr10-132254936-133254935	0.536673	0.457457	1.07009	1.9685	0.694444	0.982143	1.39665	0.63358	1.22951	1.51229	0.535332
chr10-134254936-135254935	0.180832	0.280112	1.19863	1.15108	0.27248	1.28586	0.350877	0.946746	0.763359	0.757576	0.752688
chr11-2010001-3010000	0.596421	0.974659	0.431732	0.894188	1.69972	0.419727	1.22699	0.712589	2.23368	0.545455	0.823893
chr11-5010001-6010000	1.69492	0.509771	0.85197	1.15681	1.18765	0.189753	0.274725	0.822199	1.95783	0.564972	0.829876
chr11-6010001-7010000	1.72414	0.636364	0.736454	0.817439	0.97561	0.350877	0.787402	0.77951	1.04478	0.181488	0.785083
chr11-7010001-8010000	0.961538	0.531915	0.693333	0.531915	1.55844	0.466418	0.295858	0.302725	0.841515	0.695652	0.313808
chr11-8010001-9010000	0.819672	1.40581	0.587921	0.930851	0.470588	0.368664	1.5625	0.943396	0.977654	0.175131	0.4995
chr11-10010001-11010000	1.1194	1.39018	0.968784	1.08696	1.43541	0.614035	0	0.541126	0.555556	0.172117	0.208117
chr11-11010001-12010000	0	0.548948	0.550358	1.07095	1.15207	0.667939	1.5625	0.508647	1.28571	0.526316	1.05062
chr11-12010001-13010000	0.749064	1.25899	1.32817	0.964187	1.78571	0.525394	0.815217	0.342857	0.299401	1.79211	0.609137
chr11-13010001-14010000	1.09689	0.535236	0.652884	0	0.74813	0.451671	0.269542	0.519751	0.554017	0.311042	1.4433
chr11-15010001-16010000	1.10701	1.04348	0.831169	0.265252	0.503778	0	0.581395	0.501505	0.688705	0.5	0.993049
chr11-16010001-17010000	2.33546	1.48561	1.32523	0.934579	0.493827	0.484496	0.867052	1.13379	0.603318	1.25448	1.05374
chr11-17010001-18010000	0.183824	0.719424	0.666667	0.516796	0.78125	0.78125	0	0.340909	1.51976	0.56926	0.641711
chr11-19010001-20010000	0.557621	1.31464	0.490998	0.395257	0.915332	0.711744	0.534759	0.650759	0.5997	1.4652	0.625652
chr11-20010001-21010000	0.806452	1.78571	0.668151	0.27137	1.6317	0.627803	0.289017	1.40237	0.596125	0.167224	0.810537
chr11-21010001-22010000	1.50943	0.547945	0.795003	0.126263	0.966184	0.281426	0.609756	0.44843	0.682128	0.555556	0.961538
chr11-22010001-23010000	1.35659	0.521739	1.2188	0.257069	0.75188	0.361011	0	0.205973	1.33929	0.788955	0.426439
chr11-23010001-24010000	0.59761	1.22164	1.43102	0.565771	0.507614	0.47081	0.318471	0.451977	0.759878	0.489396	0.403226
chr11-24010001-25010000	0.790514	1.09689	0.95613	0.390117	1.06667	0.647549	0	0.776053	0.30722	0.529101	0.305499
chr11-25010001-26010000	0.573614	0.865385	1.26443	0.542741	0.473934	0.396432	0.304878	0	0.894188	0.546448	1.0101
chr11-26010001-27010000	1.17878	0.963222	0.612472	0.539084	1.27877	0.63234	0	1.05374	0.267023	0.178891	0.3125
chr11-27010001-28010000	2.10728	1.14841	0.82282	0.266667	0.771208	0.913242	0.543478	0.516529	0.571429	0.338983	0.420168
chr11-28010001-29010000	0	1.56827	0.712719	0.686813	1.38122	0.709849	0	0.967742	1.059	1.69779	0.533618
chr11-29010001-30010000	1.05263	1.31579	0.949721	1.00883	2.63852	0.583658	0.597015	0.422386	0.698324	0.343053	0.404858
chr11-30010001-31010000	0.905797	0.824931	0.99889	0.828729	1.18203	0.849057	0	0.419727	1.43678	0.857633	0.762527
chr11-31010001-32010000	1.11111	1.03872	1.06562	0.679348	0.8	0.591133	1.01695	0.783875	1.38889	0.719424	0.638298
chr11-32010001-33010000	0.865052	0.718778	1.31723	0.720461	0.52356	0.576369	0.306748	0.105152	2.12164	0.547445	0.664452
chr11-33010001-34010000	0.772201	1.3876	0.800854	0.131406	1.51134	0.183993	0.892857	0.802752	1.0479	0.180832	1.22951
chr11-34010001-35010000	0.35461	1.3369	1.11702	0.65445	1.0582	1.1786	0.315457	0.720165	0.270636	0.505051	0.643087
chr11-35010001-36010000	0.856164	0.901713	1.25409	0.259067	0.516796	0.455789	0.882353	0.717949	1.38249	0.326264	0.507614
chr11-36010001-37010000	1.93424	1.0157	0.856073	0.759494	0.731707	0.387222	1.12994	0.49456	1.72662	0.829187	0.7
chr11-37010001-38010000	1.16279	1.33571	1.12994	1.02941	1.47783	0.550459	0	0.105597	1.40845	1.40351	1.01626
chr11-38010001-39010000	1.00402	1.07108	1.14025	1.08254	0.699301	0.469043	0.606061	0.578704	0.887574	0.702988	0.798403
chr11-39010001-40010000	0.770713	1.31349	1.37589	0.641849	0.253807	0.573066	0	0.899888	1.2894	0.707965	0.959488
chr11-40010001-41010000	0.754717	1.43113	1.31868	0.968188	2.01005	0.47081	0.321543	0.760043	1.00865	0.900901	1.22574
chr11-41010001-42010000	1.15385	1.61725	1.7316	0.70028	2.34375	0.459982	0.310559	0.319829	1.6035	0.498339	1.60481
chr11-42010001-43010000	1.60714	1.60285	1.66945	0.387597	1.2987	0.25641	0.58651	0.561167	0.903614	0.495868	0.958466
chr11-43010001-44010000	0.883392	1.27157	0.451977	0.827586	1.86916	0.836431	0	0.768386	0.417246	1.28205	0.839454
chr11-44010001-45010000	1.0772	1.45191	1.23874	0.136986	2.23881	0.55814	0	0.566893	0.564175	0	0.598802
chr11-45010001-46010000	0.848896	1.08696	0.612557	0.542005	0.753769	0.818926	0.277778	0.105152	0.665779	0.328947	0.612245
chr11-46010001-47010000	1.96464	1.07047	0.823723	0.426743	1.04439	0.712378	0.30303	0.548847	1.55587	0.18018	0.880088
chr11-55644206-56644205	0.389105	1.05364	0.83426	1.09739	2.83688	0.632911	2.19436	0.881057	1.07034	0.545455	0.750268
chr11-56644206-57644205	1.27042	1.35823	1.62866	1.25313	2.61905	1.10803	0.626959	0.934579	0.532623	1.08108	1.5544
chr11-57644206-58644205	0.972763	1.42315	1.73067	1.30208	1.97531	0.631199	0.588235	1.00446	0.417827	0.574713	1.15063
chr11-58644206-59644205	0.93633	1.23023	0.95452	0.260417	1.02828	1.00548	1.12676	1.2945	1.66667	1.42631	0.808898
chr11-59644206-60644205	1.11524	0.813008	0.749064	1.51324	1.75	1.40713	1.31148	0.610376	1.34328	0.666667	1.25392
chr11-63644206-64644205	0.884956	1.21156	1.38966	0.862069	0.488998	2.18905	0.831025	0.684151	0.916031	2.7972	1.47992
chr11-64644206-65644205	0.934579	1.77404	0.769231	1.99734	0.510204	1.55039	0	2.6538	2.09581	0.753296	2.33333
chr11-71644206-72644205	0.374532	1.74152	0.555247	1.53846	1.30548	0.744186	1.17647	0.664452	1.04167	1.55172	1.12705
chr11-72644206-73644205	1.50659	1.07239	0.60274	0.784314	0.243902	1.00301	1.5015	1.44444	1.5361	1.09489	2.26337
chr11-73644206-74644205	0.560748	1.27737	1.0989	0.275862	0.963855	0.483559	0.615385	0.868621	3.207	1.87075	0.999001
chr11-74644206-75644205	0.723327	0.716846	0.78125	1.74263	0.496278	0.285442	1.3587	0.443459	1.04167	1.89003	1.65119
chr11-75644206-76644205	0.728597	1.27621	0.594595	0.787402	0.25	0.816327	0.561798	0.564334	1.78571	2.10325	1.32518
chr11-76644206-77644205	0.197239	1.23928	0.865333	0.689655	1.24069	0.201613	0.649351	0.764192	0.576369	1.07527	0.735294
chr11-77644206-78644205	1.4652	0.890472	0.265534	1.17955	0.221239	0.628931	2.98507	0.223964	0.736377	1.80832	0.591716
chr11-78644206-79644205	1.2987	1.23865	1.04224	1.03761	0.943396	0.0896057	0.274725	0.109529	0.998573	0.529101	1.28342
chr11-79644206-80644205	1.14286	1.15044	1.60858	1.90597	2.31362	0.729927	0.319489	0.861141	0.881057	0.550459	1.18534
chr11-80644206-81644205	1.19522	1.01476	1.43596	1.5444	1.9802	0.837209	0.574713	0.441014	1.23648	0.878735	1.2333
chr11-81644206-82644205	1.63265	1.28205	0.957746	0.549451	1.39211	0.991885	2.52101	0.531915	1.18343	1.02041	2.27038
chr11-82644206-83644205	0.761905	1.40969	0.857449	0.25974	1.5625	0.857143	0.911854	0.630252	3.15501	0.176991	2.37581
chr11-84644206-85644205	0.761905	0.431779	0.388027	0.817439	1.36612	0.919118	0	1.44928	1.1396	1.24113	1.01833
chr11-85644206-86644205	0.932836	0.984781	0.65182	0.841515	1.06952	0.989209	0.297619	0.342075	0.882353	0	0.395648
chr11-86644206-87644205	0.188324	0.598291	1.05556	1.06101	0.75	0.815217	1.38122	0.315457	2.82087	0.503356	0.645161
chr11-90644206-91644205	0.587084	1.1236	1.30459	0.397351	1.20773	0.499002	1.68067	0.532481	0.89153	0.529101	0.924025
chr11-91644206-92644205	0.93633	2.06093	0.656455	0.801068	0	0.95511	0.554017	0.417537	1.62242	0.173611	1.30261
chr11-92644206-93644205	0.924214	1.22592	0.654308	0.501253	0.44843	0.284091	1.96629	0.680272	0.869565	0.866551	1.11789
chr11-93644206-94644205	0.359712	1.48992	1.32086	1.16129	0.234192	0.353982	1.41643	0.751073	0.682128	0.338983	0.651466
chr11-94644206-95644205	0.795229	1.87166	0.438596	1.14943	0.961538	0.635209	0.864553	0.108814	1.0043	1.20069	0.503525
chr11-96644206-97644205	0.413223	1.14943	1.36014	1.51934	1.05541	0.487329	1.7192	0.682594	0.152905	4.0367	0.986842
chr11-97644206-98644205	0.996016	2.1148	1.18913	1.13798	1.03359	0.580271	0.58309	0.224467	1.00143	0.371058	0.87241
chr11-98644206-99644205	1.35135	1.22066	1.51075	1.75953	0.247525	0.281426	0.946372	0.228311	0.950872	0	1.30293
chr11-99644206-100644205	0.362976	1.22592	0.650054	1.25874	0.470588	0.55607	0.909091	0.41841	0.542741	0.348432	1.35699
chr11-100644206-101644205	0.988142	1.18397	1.03712	0.792602	1.02041	0.277008	1.76991	0.962567	1.03245	0	0.431965
chr11-101644206-102644205	0.590551	1.07914	0.500835	0.962861	1.01266	0.887574	2.41692	0.424178	1.29125	0.93633	1.32518
chr11-102644206-103644205	1.20724	1.0929	1.09051	0.678426	0.248756	0.570342	0.30581	0	1.07858	0.355872	0.327511
chr11-103644206-104644205	1.61616	0.794351	1.11607	2.04604	0.735294	0.185357	0.977199	1.0661	1.67364	0	1.03627
chr11-104644206-105644205	0.585938	0.949914	1.26862	0.930851	0.452489	0.474383	1.26183	0.661521	1.15607	0.180505	1.21279
chr11-105644206-106644205	0.609756	1.88679	0.721421	0.97493	0.492611	0.301811	0	0.906002	0.701262	0.894454	1.18662
chr11-106644206-107644205	0.568182	1.18939	0.917958	1.08844	1.60428	0.724638	0.817439	0.945378	1.21951	0.884956	1.33745
chr11-108644206-109644205	0.579151	1.05356	0.484392	0.361011	0.240385	0.475285	1.48368	0.505561	1.80995	0.506757	1.01523
chr11-109644206-110644205	1.01626	2	0.928962	0.933333	0	0.571429	1.15942	1.2766	1.18343	0.362976	0.747863
chr11-110644206-111644205	1.60714	1.48862	0.729517	0.396301	0.674157	0.842697	0.569801	0.542888	1.54712	0.534759	1.2605
chr11-111644206-112644205	1.16732	0.932836	1.07181	0.261097	0.737101	0.458716	0.298507	0.634249	0.544218	0.185874	1.29225
chr11-112644206-113644205	0.53286	0.173611	0.815217	0.782269	1.20482	0.824176	0.879765	0.543478	2.00861	0	1.4014
chr11-113644206-114644205	1.93424	0.438596	1.40845	0	0.707547	0.875657	0	0.54407	1.21581	0	1.15668
chr11-114644206-115644205	0.37594	0.539084	0.784109	0.773196	0.473934	0.884956	0.949367	0.673401	0.549451	0.519931	1.32653
chr11-115644206-116644205	0.854701	0	1.69223	0.274725	0.917431	0.0865801	1.14613	0.707786	1.11111	0.668896	0.776699
chr11-116644206-117644205	0.165837	0.756939	1.60428	0.412088	1.21359	0.185529	1.29032	0.213675	0.837989	0	0.746269
chr11-117644206-118644205	1.04167	0.789474	1.07991	0.555556	0.251256	0.384246	0.311526	0.117925	0.740741	0.182815	1.41414
chr11-118644206-119644205	0.938086	1.90909	0.611791	0.420168	0.475059	0.27027	0.626959	1.00223	0.30349	0.182149	1.01523
chr11-119644206-120644205	0.381679	1.32979	1.33404	0.370828	0.722892	0.481232	0	0.868621	0.874636	0.17331	1.2012
chr11-120644206-121644205	1.13269	1.17012	1.10701	0.131752	0.879121	0.518583	0.537634	0.697211	1.33929	0.644122	1.27932
chr11-121644206-122644205	0.773694	0.61296	0.702703	0.685871	1.15473	0.180505	0.27027	0.504032	1.37552	0.909091	0.868726
chr11-122644206-123644205	0.561798	1.37339	1.32908	0.258398	0.724638	0.483092	0	0.442478	1.00143	0.375235	0.798403
chr11-123644206-124644205	2.02206	2.05541	1.23989	2.05392	1.42518	0.536673	0.657895	0.81716	1.35542	0.177305	1.25847
chr11-124644206-125644205	0.36036	0.693241	1.00423	0.530504	0.537634	0.642202	1.7341	0.504032	1.28755	0.701754	0.949668
chr11-125644206-126644205	0.912409	1.13852	0.569948	0.789474	0.680272	0.199005	0	0.746269	0.538358	0.517241	0.31746
chr11-126644206-127644205	0.56391	1.2951	1.44404	0.617284	0.501253	0.428816	0.813008	0.842105	0.423131	0.513699	0.767018
chr11-127644206-128644205	0.746269	1.19966	0.92545	1.11663	0.215054	0.461255	0.547945	0.306435	0.689655	0.339559	0.808898
chr11-128644206-129644205	1.20968	1.59325	0.915455	1.25	0	0.810081	0.815217	0.568182	1.01302	0.515464	0.381679
chr11-129644206-130644205	0.171821	1.74368	0.704607	0.797872	0.249377	0.870406	0	0.666667	0.713267	0	0.421496
chr11-130644206-131644205	0.905797	1.33333	0.622084	1.38191	1.43885	0.721371	0.842697	0.755124	1.43678	0.722022	0.779727
chr11-131644206-132644205	0.541516	1.42737	1.33883	0.927152	1.41509	0.280374	0.60241	0.52521	1.07527	0.647249	1.34875
chr11-132644206-133644205	0.696864	1.2285	1.91511	0.797872	0.917431	0.353982	0.847458	1.04384	1.18421	0.160256	1.12888
chr11-133644206-134644205	1.08303	1.34116	0.987925	1.09439	1.36674	0.459137	0.298507	0.106383	0.826446	0.169205	0.88845
chr12-1010001-2010000	1.08696	1.08108	0.984683	1.27119	0.477327	0.8867	0.923077	1.74292	1.59652	1.11111	1.67189
chr12-2010001-3010000	0.507614	1.68291	0.707676	1.10803	1.04167	0.810081	1.5528	3.11828	0.724638	2.26481	1.38614
chr12-3010001-4010000	0.541516	0.895255	0.849708	1.11524	1.20773	1.26459	0.27027	0.947368	1.5361	0.884956	1.00806
chr12-4010001-5010000	0.728597	0.857633	0.75067	1.36139	1.27226	0.657895	0.815217	0.722394	0.824176	1.10497	1.67715
chr12-5010001-6010000	1.36986	0.611888	1.31027	0.538358	1.26904	1.69039	1.15274	0.807265	0.854701	1.01523	1.6016
chr12-6010001-7010000	2.06186	1.50044	0.81389	1.36986	0.45045	1.68856	1.25786	1.15473	0.433526	0.481541	0.957854
chr12-10010001-11010000	0.374532	1.24521	0.909608	0.497512	0.257732	1.0064	0.593472	2.11581	0.878477	0.18622	1.25918
chr12-11010001-12010000	0.379507	1.38768	0.917927	0.823045	0	0.910747	0.854701	0.642398	0.853485	1.18243	0.79602
chr12-12010001-13010000	0.714286	1.94444	0.979325	2.05656	0.70922	1.9337	0	0.217628	1.49031	0.498339	0.545852
chr12-13010001-14010000	0.571429	0.866551	1.03788	1.14213	0.234742	0.897666	0.275482	1.47493	0.646831	1.40187	1.39165
chr12-14010001-15010000	1.23711	1.47601	1.23735	1.20968	0.241546	0.465983	0.847458	0.912201	0.973574	0.344234	1.17396
chr12-15010001-16010000	1.04822	0.904159	0.730748	0.392157	1.63551	1.59858	0.588235	0.978261	0.930851	1.35593	1.60643
chr12-16010001-17010000	0.556586	0.696864	0.85699	0.681199	0.719424	0.831025	0.301205	1.20219	0.539811	1.04895	1.3306
chr12-17010001-18010000	0.829876	0.542986	1.50202	1.04987	0.258398	0.874636	0.31348	0.906002	0.631912	0.981997	0.826446
chr12-18010001-19010000	0.756144	1.17253	1.21308	1.82529	0.249377	0.746269	1.03093	0.748663	1.44718	1.27592	1.94805
