Bin	TCGA-BT-A3PJ	TCGA-DK-A1A7	TCGA-FD-A3N5	TCGA-FT-A3EE	pooled_low_WT	TCGA-BL-A13J	TCGA-BT-A20T	TCGA-BT-A20V	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1AA	TCGA-DK-A1AE	TCGA-DK-A3IL	TCGA-FD-A3N6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr1-193535435-194535434	0.726663	0.995733	1.3535	0.947867	2.06847	4.14201	1.9039	1.02828	1.68971	0.664697	1.26582	0.677966	1.57285	4.11622	1.10619	1.89573	2.6764	1.76263	1.8894
chr1-194535435-195535434	0.387168	0.920245	1.34228	1.5748	2.05966	2.52918	2.12963	4.51128	2.20472	1.11465	1.89873	1.40598	1.98276	1.86047	2.80778	2.76817	1.71674	2.2646	2.17822
chr1-195535435-196535434	0.172216	0.923077	1.03586	0.943396	1.23552	2.42915	1.28558	0.652174	1.32548	1.10063	0.826446	0.949914	1.65153	1.39211	1.75439	2.02177	0.477327	1.06007	1.43422
chr1-197535435-198535434	0.650054	0.45045	1.17555	1.05541	0.500357	0.75188	1.05668	0.669643	0.765697	1.48322	1.73536	0.746888	0.806452	1.44928	0.235294	0.84317	0.842105	1.28655	0.965251
chr1-198535435-199535434	0.568828	1.23267	1.72414	1.73697	1.5	2.33463	1.32827	0.480769	1.16618	0.615858	2.46637	0.75188	1.81984	1.21065	1.62272	1.70279	0.930233	1.19904	1.65692
chr1-199535435-200535434	0.3245	1.38889	0.957702	1.84758	0.540906	1.24777	0.919963	1.34529	1.38313	0.860832	0.974659	0.758214	0.778816	1.45985	0.894855	1.13314	1.39442	1.26437	0.911708
chr1-200535435-201535434	0.906667	0.872093	0.621601	0.968523	1.1378	0.59761	0.604491	0.21322	1.18577	0.582666	0.772201	0.169062	1.04502	0.201613	0.610998	0.287356	1.55039	0.437637	0.574988
chr1-202535435-203535434	0.903294	0.268817	1.36986	0.692841	0.761905	0.71048	0.543971	1.20968	1.25523	1.23816	4.97925	0.720576	0.320513	0.437637	1.29032	0.868307	0.197239	1.08578	0.748363
chr1-203535435-204535434	0.594273	0.573888	0.638978	0.692841	1.35484	0.572519	0.713649	0	0.820793	1.00143	0.579151	0.400641	1.08153	1.13895	0.219298	0.687758	1.0101	1.34378	0.707547
chr1-204535435-205535434	0.277008	0.831025	1.22231	0.677201	1.02696	0.364299	1.18613	0.618557	1.24827	1.02866	1.00604	0.410846	1.33891	0.470588	0.852878	0.944669	0.421941	0.862069	1.09628
chr1-206535435-207535434	0.92947	1.00143	1.15274	0.877193	0.585556	0.420168	0.823422	0.681818	0.981767	1.00215	1.51515	1.16861	0.599315	0.628931	1.08225	0.995733	0.204918	1.41304	0.641907
chr1-208535435-209535434	0.566572	1.0355	1.26084	1.43541	0.89779	1.78926	1.97183	0.683371	2.20264	1.37681	1.22699	1.44681	1.08424	1.65289	0.218818	1.56986	0.414079	0.917431	1.16063
chr1-209535435-210535434	0.658256	0.859599	0.914634	2.0316	0.481431	0.814332	1.07431	0.917431	1.41243	1.10236	1.1257	0.554236	0.990917	1.51844	0.454545	1.03858	0	1.90931	0.771456
chr1-210535435-211535434	0.725851	1.00143	0.89141	1.42518	0.618557	0.738007	1.15274	0.714286	1.02639	1.04948	1.45228	1.07705	0.587741	0.240385	1.40281	1.02639	0.619835	0.701754	0.763359
chr1-211535435-212535434	0.443459	0.554785	1.01325	2.267	0.889802	0.353982	0.823422	1.28755	1.03093	1.673	0.792079	0.428449	0.511509	0.619835	0.21097	1.16959	0.618557	0.981461	1.06679
chr1-212535435-213535434	0.525486	0.725689	1.15385	1.0989	1.36541	0.346021	0.819672	0.921659	0.651042	1.07116	0.610998	0.515907	0.406174	0.697674	0.421053	1.21766	0	0.687285	0.883721
chr1-213535435-214535434	0.884956	0	1.45817	0.689655	1.1236	0.749064	0.896057	0.484262	0.818554	0.985595	1.16054	0.564516	0.628931	0.990099	0.671141	0.735294	1.22449	0.549451	1.18636
chr1-214535435-215535434	0.444444	0.890208	1.46154	1.17647	1.20805	0.366972	0.749064	0.921659	0.877193	1.18606	1.38067	0.992556	0.895037	1.21359	0.641026	1.04322	0.642398	1.04287	1.18371
chr1-215535435-216535434	0.722222	0.580552	1.05949	1.41176	1.03781	1.87617	1.99095	0.479616	1.51286	1.1655	0.60241	0.78329	1.23153	0.913242	2.20264	1.32743	1.55902	0.806452	0.724638
chr1-216535435-217535434	1.01466	0.698324	1.41844	1.46341	1.0453	0.909091	0.967458	1.74129	1.59884	1.32841	1.002	0.763359	1.36656	1.15207	1.98675	0.735294	2.5	0.831354	1.40097
chr1-217535435-218535434	1.01466	0.776398	0.820896	1.54242	0.984529	1.41414	1.12676	1.22249	1.35952	1.49606	1.41129	1.19048	0.469851	1.18483	1.01626	1.23839	1.3245	0.655738	1.29434
chr1-218535435-219535434	0.603732	1.04322	1.50079	0.484262	1.41243	2.29446	1.64986	1.34771	1.02489	0.826446	1.05485	0.492611	1.64474	1.90931	0.635593	2.03443	0	1.83908	1.83575
chr1-219535435-220535434	0.97561	0.433526	1.42322	1.16279	0.842697	0.359712	1.27042	1.06838	0.707214	0.675169	1.13122	0.591716	1.19658	0.506329	1.04822	0.930233	1.69492	0.71599	1.02289
chr1-220535435-221535434	1.26932	1.37195	1.33125	0.697674	0.683995	1.19048	2.16216	0.71599	0.928382	1.21396	1.62272	0.970874	1.00167	0.702576	0.417537	0.997151	0.915332	1.36986	0.760456
chr1-221535435-222535434	0.73157	0.849858	1.00619	1.96078	0.682128	0.390625	0.27959	0.696056	1.81543	0.805271	1.01215	0.575658	1.15037	0.627615	0.669643	1.44231	0.669643	0.787402	0.956023
chr1-224535435-225535434	1.0923	0.571429	1.41264	0.688073	1.01971	0.719424	1.17223	0.234192	1.28205	1.22888	0	0.333333	0.488599	1.17925	0.202429	0.306279	1.37931	0.671892	0.659444
chr1-225535435-226535434	1.42622	0.398406	0.698216	1.55902	1.97409	0.917431	1.37489	0.429185	0.642674	1.52727	0.576923	0.410509	0.899428	0.220264	0.642398	0.283688	0.39604	0.626305	0.648749
chr1-226535435-227535434	0.734463	0.719424	0.929512	1.17647	1.04987	0.56926	0.909918	0.453515	0.939597	1.42429	0.383877	0.932203	0.900901	0.913242	0.573614	0.278164	0.804829	2.23529	0.577756
chr1-227535435-228535434	0.544662	1.43678	0.796524	0.478469	1.01394	0	0.986547	0.888889	1.24533	1.07692	0.795229	0.601375	0.798085	1.11607	0.570342	0.860832	1.07527	0.72314	0.797373
chr1-229535435-230535434	0.695187	0.263505	0.675169	1.11359	0.413793	0	1.28913	1.3986	2.48042	0.911162	0.833333	0.425894	0.873016	0.21692	1.15163	1.02041	0.184502	0.890869	0.912146
chr1-230535435-231535434	0.494234	0.943396	0.460829	1.97802	0.835476	0.378072	1.42602	1.09409	0.773196	0.971599	0.831601	0.743187	0.821693	0.442478	0.858369	1.37825	1.12867	1.10254	1.15101
chr1-231535435-232535434	1.03037	1.14943	1.03421	0.442478	0.62069	0.938086	0.708592	0.913242	1.01892	1.22044	0.592885	0.480384	0.978793	0.696056	0.803213	0.75188	0.801603	1.42388	0.480769
chr1-232535435-233535434	1.04167	1.3624	1.26582	0.985222	0.616523	1.24555	1.0397	1.62791	0.702247	1.30624	0.19305	1.20968	0.871632	0.91954	1.23711	1.06545	0.819672	0.770077	0.869565
chr1-233535435-234535434	0.927441	1.18168	1.11359	1.19048	0.912052	1.10092	1.7257	0.617284	1.0219	0.792507	1.18577	1.15416	1.26156	0.938967	0	2.05882	0.421941	0.883002	1.30475
chr1-235535435-236535434	1.12721	0.690608	1.08949	0.952381	0.768693	0.767754	0.356506	0.247525	0.659631	0.662252	0.865801	1.15702	0.567261	0.2331	0.21692	0.723589	0.934579	0.433369	0.560486
chr1-236535435-237535434	0.914286	1.16279	0.750751	2.00893	1.16279	0.170358	0.91659	1.55211	1.03761	1.41369	1.67015	0.670017	1.47059	1.31291	0.392157	0.719424	0.763359	0.816803	1.55114
chr1-237535435-238535434	1.12179	1.76471	1.2715	2.6506	2.06667	3.37478	2.99345	1.45631	2.86145	1.65414	1.34529	0.897959	2.49377	3.44037	1.76211	1.20846	0.858369	0.818713	2.43437
chr1-238535435-239535434	1.40465	2.01439	1.99362	2.52874	2.12615	3.00752	2.69461	2.5641	2.54597	1.68841	2.10526	1.74064	2.0903	3.9604	2.32558	2.50784	1.31004	2.01117	2.53953
chr1-239535435-240535434	0.88741	0.458716	1.33333	2.82353	1.30246	1.91571	0.858369	2.30947	1.14449	1.22567	0.649351	1.24481	1.21163	2.18447	1.83673	1.77778	1.08932	1.32743	2.21048
chr1-240535435-241535434	1.09489	1.31004	1.08192	1.40845	1.55932	2.68714	1.23239	1.41176	1.94175	1.23626	2.14844	0.724638	1.29976	1.85185	2.30947	2.21169	0.867679	1.23735	2.61316
chr1-243535435-244535434	0.794101	0.930233	0.738007	1.36054	1.08844	1.21457	1.29032	1.85185	0.846262	0.685976	0.811359	0.0818331	1.05777	0.650759	1.65289	0.727802	0.992063	0.592417	1.22971
chr1-244535435-245535434	0.634249	0.947226	1.57233	1.75055	1.30435	0.680272	1.07047	1.68067	0.961538	0.968703	0.625	1.04839	0.821693	0.681818	0.984252	0.27972	0.588235	0.553097	0.845467
chr1-245535435-246535434	0.721821	0.527009	1.13723	1.19048	1.25495	0.75188	1.6295	2.58065	1.46862	0.789663	0.83682	1.27119	1.52323	0.838574	0.963391	0.431655	0.787402	0.750268	0.796253
chr10-1010001-2010000	0.910552	0.409836	1.55556	0.464037	1.21433	1.69173	1.5859	1.4433	0.125628	0.895522	0.189036	1.56617	1.5561	0.635593	1.1236	0.558659	0.959693	1.3289	1.26168
chr10-2010001-3010000	0.902815	1.08696	1.23907	1.3245	1.53846	2.38095	1.70404	1.766	0.410397	0.850461	1.0101	1.86441	2.48307	0.660793	1.21704	1.30246	1.85567	1.34529	1.27389
chr10-3010001-4010000	1.22536	0.945946	1.36157	2.63736	0.983405	0.909091	0.865801	1.54143	0.258398	1.10294	0.787402	0.934579	0.52592	0.222717	0.782779	0.583942	0.824742	1.25	0.461467
chr10-4010001-5010000	0.827358	0.292826	1.75841	0.892857	1.24913	0.943396	0.752587	1.373	0.706215	0.995025	0.410678	0.829187	0.648824	0.472813	0.414938	0.290698	0.645161	2.27531	0.413034
chr10-6010001-7010000	0.513084	0.568182	1.17388	1.14416	0.917431	0.788955	1.10803	0.623701	0.416667	1.11524	0.382409	1.75146	0.534351	0.888889	0.817996	0.903614	0.197239	1.00784	0.514259
chr10-7010001-8010000	1.25752	0.995733	1.14855	1.6129	0.719895	1.13852	1.14135	0.668151	0.132626	0.995733	1.02041	1.61154	1.05178	0.447427	0.970874	1.2894	0.402414	0.554939	0.704225
chr10-8010001-9010000	0.941828	1.09439	1.51515	0.470588	1.09514	0.954198	0.525394	0.950119	0.863309	1.06383	0.646552	1.31904	0.575658	0.677201	0.829876	0.60241	1.63265	1.3245	0.461255
chr10-9010001-10010000	1.77877	1.32743	1.46379	1.44231	1.55091	1.341	0.626118	1.19332	0.443131	1.08865	2.079	1.98447	0.728155	0.47619	0.453515	0.78125	1.46138	1.2761	0.75543
chr10-10010001-11010000	1.25272	0.729927	1.87144	1.41509	0.889802	2.6465	1.26582	0.875274	0.273973	1.13314	1.26582	1.44928	1.33001	0.666667	0.207469	1.47059	1.02249	1.97445	0.801131
chr10-11010001-12010000	0.810811	1.35685	1.50079	1.09649	0.851582	0.713012	0.629496	1.31868	0.388098	1.29278	1.57171	1.02215	0.766871	1.07991	0.590551	0.686813	1.14504	1.05882	0.914341
chr10-13010001-14010000	1.01279	0.651042	0.75188	0.938967	0.682382	1.54905	0.448833	1.03306	0.527009	1.16026	2.0202	1.07884	0.823353	0.877193	0.196464	1.03397	1.07066	1.222	0.631988
chr10-14010001-15010000	1.35575	0.825309	1.18765	1.61663	0.909682	1.02041	1.0772	1.6092	0.56101	0.842266	0.961538	1.16667	0.856698	0.443459	0.811359	0.465839	1.43149	1.6269	0.678733
chr10-15010001-16010000	0.778816	0.847458	1.24451	2.32019	1.53436	1.13636	0.908265	1.2605	0.788436	1.76211	1.39442	0.821018	1.91693	1.36364	1.31291	1.44092	0.626305	1.10742	0.860421
chr10-16010001-17010000	1.02151	0.554785	1.12191	1.92771	1.23377	2.4952	1.16801	0.884956	0.995733	1.18017	0.662252	1.25733	2.03218	0.707547	1.48936	0.869565	0.831601	1.57576	0.985915
chr10-19010001-20010000	1.4245	0.742942	0.770416	0.479616	1.7337	1.78218	2.00957	2.8777	1.25698	1.45161	1.93548	1.34454	2.16306	3.26087	1.52505	1.96375	2.43363	2.2805	0.855513
chr10-20010001-21010000	1.43488	2.24359	0.746269	1.1236	0.999334	0.94518	1.45852	2.2113	1.35542	1.01404	0.612245	1.32231	1.25209	1.41176	0.589391	1.23457	2.28311	0.588928	0.866463
chr10-21010001-22010000	1.03093	1.26582	0.933852	1.40515	0.972898	0.683761	0.705467	0.465116	1	0.819672	0.596421	1.09983	1.25589	0.688073	0.884956	0.802568	1.61943	0.2079	0.417633
chr10-22010001-23010000	0.88349	0.70922	0.621601	1.49626	0.816327	1.0327	0.669216	1.3363	0.408719	0.563154	1.2605	0.688468	0.809061	0	0.598802	0.585652	0.678733	0.591716	0.528592
chr10-23010001-24010000	1.32304	0.546448	0.660793	2.09424	1.36799	1.6	0.928505	0.875274	0.137552	1.56986	1.19284	1.07084	0.94583	0.655022	1.55211	0.909091	0.806452	0.840336	0.836043
chr10-24010001-25010000	1.25477	1.0574	0.397141	2.07852	0.628492	0.796813	1.02326	1.15207	0.407056	0.837139	0.208333	1.7138	0.946372	0.881057	1.2959	0.936037	1.26582	0.806452	0.431655
chr10-25010001-26010000	1.24526	0.907716	0.86478	1.43885	1.69051	2.0073	1.10906	0.913242	0.835655	1.19671	1.17417	1.27443	0.90834	1.16822	0.660793	1.79372	0.83682	1.63043	0.669536
chr10-26010001-27010000	0.924918	1.55148	0.869565	1.62791	1.33779	2.34375	2.07352	2.55319	0.413223	1.02941	1.55945	1.53584	2.08333	2.46637	0.828157	1.5625	0.423729	1.57658	1.00287
chr10-27010001-28010000	0.531067	1.35338	0.642055	1.69492	0.851064	1.0101	0.830258	0.451467	0.420168	1.40955	0.453515	1.46174	0.900901	0.909091	0.888889	0.441176	0.634249	0.674157	0.428571
chr10-28010001-29010000	0.972447	0.907716	0.373692	2.0595	1.11888	0.934579	0.883392	0.440529	0.698324	1.75439	0.809717	1.25418	1.25224	1.36364	1.58416	1.0989	0.595238	0.705882	0.509495
chr10-29010001-30010000	0.978793	1.58501	0.601504	1.31868	0.629723	0.531915	0.708592	0.470588	0.533333	0.89779	0.566038	0.856031	1.3923	0.22779	0.617284	0.703235	0	0.552486	0.369515
chr10-30010001-31010000	0.887902	1.11111	0.460123	1.31004	0.55905	0.892857	1.02326	0	0	1.8615	1.02881	1.24688	0.796813	1.08932	1.35135	0.566572	1.06157	1.66667	0.187617
chr10-31010001-32010000	0.980926	0.980392	0.316206	1.65485	0.504686	0.208768	1.03481	1.52174	0.422535	0.950872	0.8	0.916667	0.987654	0.631579	1.09409	1.15108	1.07066	0.768246	0.238892
chr10-33010001-34010000	0.830105	1.18168	0.534759	1.3986	1.11475	0.996016	1.07817	1.35135	0.15083	1.1486	0.202429	0.995406	0.478851	0.963855	0.877193	1.28023	0	0.992282	0.640146
chr10-34010001-35010000	0.863465	1.45985	0.363901	1.1655	0.877785	0.744879	0.826446	0.433839	0.56899	0.972326	0.628931	1.33779	1.06732	0.688073	0.823045	0.577201	1.51844	0.909091	0.246427
chr10-35010001-36010000	1.10132	0.918836	0.465477	0.945626	1.13941	0.857633	2.19298	0.87146	0.661376	1.28593	1.20482	1.38768	0.415973	0.453515	0.445434	0.562588	1.04603	1.15473	0.43021
chr10-36010001-37010000	1.17021	1.23267	0.295639	0.678733	1.41319	1.35135	1.14943	1.17647	0.722543	1.75305	1.55039	1.23967	1.31255	1.82232	1.51188	1.79372	1.40562	2.44989	1.30058
chr10-43254936-44254935	1.82013	0.664894	1.26677	0.470588	0.839251	1.06383	0.373832	1.78174	0.529801	1.01721	0.606061	1.14379	1.01483	1.07296	0.43956	1.20805	0.798403	0.344432	0.477099
chr10-44254936-45254935	1.39043	2.16718	1.07527	0.666667	1.04507	2.18579	1.44274	1.64609	0.518807	1.08617	1.06157	0.658979	0.832639	1.6055	0.669643	0.438596	1.2685	0.907029	0.463392
chr10-53254936-54254935	1.26582	0.746269	1.09034	0.255754	1.12045	0.94518	1.38477	1.06952	0.85592	1.43722	0.860215	0.738916	1.33333	1.3986	0.445434	0.452489	1.3245	0.835322	0.842001
chr10-54254936-55254935	0.800457	0.445104	1.46699	0.238095	1.08382	0.35524	1.03383	0.925926	0	1.07198	0.434783	0.502513	1.22058	0.442478	1.0661	0.316957	0.913242	1.03926	0.46729
chr10-55254936-56254935	1.28635	0.590842	1.52672	1.03359	1.4652	1.9802	1.12676	1.24688	1.58479	1.20096	1.55556	0.855432	0.590717	2.40964	0	1.12721	1.41176	1.33333	0.766088
chr10-57254936-58254935	1.7165	0.892857	2.1028	0.472813	1.43164	2.50965	2.18009	1.51899	0.798722	1.22982	2.15054	1.02302	1.86283	2.98165	3.44828	1.77706	1.37931	2.18978	1.00239
chr10-58254936-59254935	1.09409	1.3289	1.67598	1.43541	1.34276	2.01465	1.2299	0.277778	0.921659	1.20385	1.40845	0.595745	1.58996	1.36986	2.15517	1.1976	1.8648	2.13523	1.37702
chr10-59254936-60254935	1.55998	0.465839	1.46832	0.915332	1.00358	0.732601	1.90476	0.2457	1.69231	1.29125	1.07759	0.573301	0.985222	1.49626	2.01207	0.470958	1.19904	0.772627	0.379687
chr10-60254936-61254935	1.1248	0.740741	1.50674	0.729927	1.29516	0.811359	2.42537	0.253807	1.44509	1.17474	1.59091	0.519931	1.37097	0.430108	1.11857	0.458716	2.41758	0.353774	1.52634
chr10-61254936-62254935	1.64306	0.431034	0.904977	1.76322	1.04312	0.364299	0.55814	0.4662	1.7134	1.04478	0.646552	0.169924	0.839631	0.486618	1.53846	0.658979	0.430108	0.822562	0.782689
chr10-62254936-63254935	1.37348	0.699301	0.706436	0.23753	1	0.197239	1.13314	0	1.64425	1.12952	1.48423	0.320256	0.487013	0.479616	0.875274	0.881057	0.229358	1.33333	0.442043
chr10-63254936-64254935	1.89908	0.464396	1.68269	0.930233	1.11266	0.733945	0.744879	0.669643	0.282087	0.991609	0.631579	0.507614	0.977778	0.46729	1.5873	0.322061	0.225225	0.811124	0.889513
chr10-64254936-65254935	1.29577	1.19225	1.48515	0.677201	1.44357	2.36794	1.0929	0.218818	0.143266	0.436681	0.634249	0.954654	1.27796	0.856531	0.681818	0.417827	0.842105	0.55371	0.478469
chr10-65254936-66254935	1.22974	0	1.41956	0.248139	1.47256	0.544465	0.951475	1.21065	0.425532	1.13723	1.5873	0.409165	0.970874	1.5	0.446429	0.903614	1.57658	1.01351	0.838379
chr10-66254936-67254935	1.38169	0.313972	0.940439	1.2285	1.02264	0.403226	0.979432	0.692841	0.623053	1.42643	1.37615	0.838223	0.9942	2.02703	2.4948	1.1236	2.05479	0.78125	1.2285
chr10-67254936-68254935	1.47895	1.0687	1.19808	1.00756	1.05559	0.379507	1.85005	0.475059	0.941915	0.928793	1.68067	0.42123	1.70178	1.77778	1.82186	1.47541	3.7123	1.96507	1.42857
chr10-71254936-72254935	1.0287	0.26455	0.990854	0	1.55541	0.185874	1.07335	0.849257	1.49254	1.09546	0.910747	0.322321	0.795545	0	0.6	0.290698	0.619835	0.529661	0.0925497
chr10-72254936-73254935	1.35364	0.798935	0.979653	0.477327	1.33249	0.178253	0.361337	0	0.385604	1.40118	1.03734	0.33389	0.995406	0.21692	0.18797	0.138122	0.594059	1.0274	0.442043
chr10-73254936-74254935	1.21244	0.264201	1.26019	0.252525	1.10821	1.03806	0.445236	0	0.529101	1.20056	1.27505	0.763359	0.321285	0.420168	0.639659	0.27933	0.790514	0.671892	0.62711
chr10-76254936-77254935	0.968784	0.547945	1.38782	1.76322	0.624566	0.187617	0.671141	0	0.403769	1.27479	1.21212	0.667223	1.87144	0.643777	0.406504	0.426136	0	0.439078	0.324224
chr10-77254936-78254935	0.592672	0.860832	1.23839	1.27551	1.14401	0.352113	1.16175	0.480769	0.659631	1.28205	0.779727	0.841751	0.535714	0.235294	0	0.454545	2.15517	1.17647	0.519603
chr10-78254936-79254935	0.388889	0.289436	1.33125	0.78534	0.821918	0.85034	1.00365	0.650759	0.557103	1.16703	0.559701	0.575185	0.328407	0.253807	0.425532	0.454545	1.12613	0.471698	0.665083
chr10-79254936-80254935	1.02592	1.03858	0.970874	0.954654	1.10175	0.34904	1.1883	0.4329	0.519481	0.786838	1.24481	0.925926	0.737705	1.05485	0.403226	1.03245	1.02041	0.840336	0.52381
chr10-80254936-81254935	0.711939	0.439239	1.53492	2.12766	0.376176	0.501672	1.08303	0.804829	1.0568	1.21083	0.754717	0.251678	0.472813	0.653595	0.550459	0.139082	0.588235	0.414079	0.351494
chr10-82254936-83254935	1.38812	0.438596	0.478851	0.705882	0.997862	0.784314	0.62333	0.230415	0.768049	0.917431	1.03734	0.259291	1.16861	1.00503	1.07296	0.761035	1.62791	1.94647	1.10683
chr10-83254936-84254935	0.595883	1.25	0.578512	2.44499	1.23796	1.41129	2.19378	1.64706	0.686813	0.826446	1.26316	1.08153	2.04918	1.20773	2.66075	0.46729	2.30608	0.682594	1.2475
chr10-84254936-85254935	0.769231	1.46628	0.560448	0.719424	1.57895	2.02429	2.21154	1.26904	0.447761	1.18343	2.09205	1.47059	2.60067	1.77215	1.35747	1.19403	2.26757	1.16959	1.30916
chr10-85254936-86254935	0.386527	0.707214	0.545596	1.18765	0.475867	0.383877	1.03481	1.0661	0.588235	1.67516	2.079	0.675676	1.07616	1.09649	1.07527	0.629921	0.894855	0.861141	0.521822
chr10-86254936-87254935	0.869093	0.145773	0.544323	1.43541	1.10957	0.769231	1.47194	0.966184	0.288184	0.712025	0.396825	0.658979	1.1236	0.236407	0.626305	0.424929	0.824742	0.932401	1.45278
chr10-87254936-88254935	0.26441	0.148368	0.602864	2.12766	1.7894	1.13208	1.26013	0.221239	1.16448	0.790798	2.06186	0.673401	1.96232	1.33929	0.437637	0.441176	1.37615	0.918485	0.769601
chr10-89254936-90254935	0.542299	0.319489	0.444115	1.24688	1.01083	0.757576	0.928505	0.515464	0.15748	1.46843	0.429185	0.163399	0.846024	0	0.928074	0	0.45045	1.62225	0.38835
chr10-90254936-91254935	0.548546	0.434783	0.622568	1.91257	0.621547	0.397614	1.42096	0.771208	0.60423	1.01562	0.865801	0.676819	0.648298	1.00503	0.413223	1.42857	0.238663	0.653595	0.280899
chr10-91254936-92254935	0.633641	0.71736	0.529501	0.686499	1.3986	0.559701	1.10294	0.728155	0.305344	0.900225	0.957854	1.43218	1.2966	0.473934	1.07527	1.1745	0.865801	1.07656	0.287494
chr10-92254936-93254935	0.280584	0.5997	0.302115	1.12867	0.950441	0.375235	0.535714	0	1.07198	1.52439	0.400802	1.30719	1.44115	0.97561	0.829876	0.288184	0.407332	1.00784	0.41744
chr10-94254936-95254935	0.504202	0.560224	0.481541	1.06101	2.02703	0.378788	0.869565	0.215983	0.275862	1.03704	0.986193	0.558659	0.829187	0.234192	1.8595	0.483871	1.04822	1.06509	0.232234
chr10-95254936-96254935	0.498063	0.414365	0.228659	1.17647	1.36808	0.193424	0.840336	0.21097	1.28571	0.817236	0.407332	0.423729	0.829187	0.883002	0.915332	0.31746	0.209644	2.33593	0.329567
chr10-97254936-98254935	0.484914	0.573066	0.868878	1.3363	0.637349	0	0.964912	0.210084	0	1.20397	0.742115	0.679694	0.31746	0.421053	0.21978	0.45045	0.449438	0.894855	0.0923788
chr10-98254936-99254935	0.664084	0.554785	0.850735	2.14286	0.323834	0.527241	1.06195	0	0.520156	1.47384	1.55211	0.339559	0.307692	0	0.41841	0.27933	0.996016	0.960512	0.751527
chr10-99254936-100254935	0.382305	0.985915	0.298507	2.331	0.783801	0.373832	0.918274	0.843882	0.493827	1.044	0.965251	0.3314	0.723473	0.431965	1.03093	0.447094	0.592885	1.10865	0.685558
chr10-102254936-103254935	0.320342	0.550206	0.299625	0.456621	0.750469	0.173913	1.31694	1.07296	0.126743	1.08069	0.77821	1.08878	1.02201	0.218818	0.410678	0.258065	0.426439	0.870511	0.610329
chr10-103254936-104254935	0.870511	0.544218	0.296956	1.65877	1.43791	0.347222	0.868056	0.409836	0.790514	1.67151	1.417	0.488998	0.492611	0.21097	0.573614	0.2849	1.03734	0.677966	0.470146
chr10-105254936-106254935	0.840336	0.138122	0.691776	0.239808	0.849118	0	1.09991	0.938967	0.263852	1.33053	0.608519	0.165017	1.0118	0.669643	2.68595	0.422535	0.91954	1.08565	0.329257
chr10-106254936-107254935	1.15575	0.305344	0.504626	0.675676	2.27425	0.934579	1.62308	1.3544	0.460829	0.852273	0.772201	1.30933	1.86283	2.43902	1.43149	0.590842	1.35135	1.05152	1.28449
chr10-107254936-108254935	0.772201	0.754148	0.928074	0.928074	1.76554	1.48699	1.70098	2.35849	0.49505	0.950292	0.653595	1.15248	1.33222	3.22581	0.852878	0.607903	1.88235	1.7301	0.940734
chr10-108254936-109254935	1.27592	1.14613	0.38432	0.694444	2.72851	2.76134	1.09091	3.05344	1.5493	0.971599	1.30597	1.13142	1.32193	2.37581	1.05932	1.12179	1.22951	2.2805	1.43541
